customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date,churn_next_60d,split,pre_snapshot_orders,pre_snapshot_spend,avg_order_value,avg_discount,return_rate,returned_orders,avg_rating,categories_bought,last_order_date,recency_days,ticket_count,negative_ticket_rate,avg_resolution_hours,reopened_rate,snapshot_date_web,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date_campaign,last_campaign_received,last_campaign_cost,manual_priority_bucket,loyalty_status,skin_status,days_since_signup
CUST01012,2024-08-02,Tier 3,35-44,Referral,,Baby Care,Sensitive,Yes,2025-09-30,0,train,4,2561.7,640.425,0.1625,0.25,1,4.25,3,2025-08-31,30,2.0,1.0,47.7,0.0,2025-09-30,7,39,2,0,1,0,0,8,2025-09-30,free_shipping,18,medium,Not enrolled,Sensitive,424
CUST01013,2024-03-24,Tier 2,45+,Instagram,,Skin Care,Normal,No,2025-09-30,1,train,2,1302.3899999999999,651.1949999999999,0.255,0.5,1,4.5,2,2024-11-27,307,1.0,1.0,33.5,0.0,2025-09-30,0,0,0,0,0,0,0,53,2025-09-30,free_shipping,12,high,Not enrolled,Normal,555
CUST01014,2024-02-09,Tier 2,35-44,Marketplace,,Skin Care,Normal,Yes,2025-09-30,1,train,7,3972.09,567.4414285714286,0.26857142857142857,0.0,0,4.571428571428571,4,2025-05-16,137,1.0,1.0,44.4,1.0,2025-09-30,1,3,0,0,0,4,1,23,2025-09-30,new_launch,40,high,Not enrolled,Normal,599
CUST01015,2024-10-04,Tier 2,25-34,Google Search,Silver,Skin Care,Normal,Yes,2025-09-30,0,train,3,1760.74,586.9133333333333,0.09333333333333334,0.0,0,4.666666666666667,3,2025-08-22,39,1.0,1.0,38.2,0.0,2025-09-30,12,36,2,3,0,7,1,3,2025-09-30,none,12,medium,Silver,Normal,361
CUST01016,2025-09-11,Tier 2,25-34,Influencer,Gold,Makeup,Dry,Yes,2025-09-30,0,validation,2,879.1499999999999,439.57499999999993,0.245,0.0,0,4.5,2,2025-09-30,0,0.0,0.0,0.0,0.0,2025-09-30,6,16,3,1,1,2,0,1,2025-09-30,bundle_discount,18,low,Gold,Dry,19
CUST01017,2024-07-02,Tier 1,18-24,Influencer,,Skin Care,,Yes,2025-09-30,0,test,5,4886.54,977.308,0.258,0.2,1,3.8,4,2025-05-20,133,2.0,1.0,30.349999999999998,0.0,2025-09-30,3,16,0,1,0,1,0,13,2025-09-30,bundle_discount,18,high,Not enrolled,Missing,455
CUST01018,2025-08-31,Tier 1,18-24,Referral,,Baby Care,Dry,Yes,2025-09-30,0,validation,1,403.76,403.76,0.36,0.0,0,4.0,1,2025-09-26,4,1.0,0.0,1.3,0.0,2025-09-30,10,59,2,2,0,6,1,7,2025-09-30,bundle_discount,12,medium,Not enrolled,Dry,30
CUST01019,2024-11-09,Tier 2,25-34,Influencer,,Baby Care,Dry,Yes,2025-09-30,1,train,2,1151.0900000000001,575.5450000000001,0.38,0.0,0,4.0,1,2024-12-14,290,1.0,1.0,22.5,0.0,2025-09-30,4,15,2,0,0,7,3,59,2025-09-30,none,18,high,Not enrolled,Dry,325
CUST01020,2024-09-26,Tier 1,25-34,Referral,Silver,Hair Care,Normal,No,2025-09-30,1,train,1,236.73,236.73,0.33,0.0,0,2.0,1,2025-05-22,131,0.0,0.0,0.0,0.0,2025-09-30,1,6,0,0,0,0,0,29,2025-09-30,new_launch,18,high,Silver,Normal,369
CUST01021,2025-04-29,Tier 1,18-24,Instagram,,Wellness,Normal,Yes,2025-09-30,0,train,2,1013.42,506.71,0.36,0.5,1,4.0,1,2025-09-15,15,1.0,1.0,24.9,0.0,2025-09-30,6,20,1,1,1,5,2,0,2025-09-30,new_launch,12,medium,Not enrolled,Normal,154
CUST01022,2024-02-23,Tier 3,18-24,Referral,,Hair Care,Oily,Yes,2025-09-30,1,train,2,1528.4,764.2,0.455,0.0,0,3.0,2,2025-01-21,252,1.0,1.0,48.9,0.0,2025-09-30,0,0,0,0,0,0,0,40,2025-09-30,free_shipping,25,high,Not enrolled,Oily,585
CUST01023,2024-12-29,Tier 2,25-34,Referral,Gold,Fragrance,Dry,No,2025-09-30,1,train,1,948.21,948.21,0.24,0.0,0,4.0,1,2025-03-10,204,0.0,0.0,0.0,0.0,2025-09-30,8,20,4,2,1,0,0,47,2025-09-30,none,0,high,Gold,Dry,275
CUST01024,2025-07-27,Tier 2,25-34,Google Search,,Fragrance,,Yes,2025-09-30,0,train,1,370.39,370.39,0.31,0.0,0,3.0,1,2025-09-10,20,0.0,0.0,0.0,0.0,2025-09-30,10,42,4,1,2,4,2,12,2025-09-30,bundle_discount,18,low,Not enrolled,Missing,65
CUST01025,2024-12-20,Tier 1,35-44,Referral,Platinum,Wellness,Combination,Yes,2025-09-30,0,train,5,6092.71,1218.542,0.182,0.2,1,3.0,5,2025-09-01,29,2.0,1.0,22.35,0.0,2025-09-30,20,115,6,2,2,12,5,6,2025-09-30,bundle_discount,12,medium,Platinum,Combination,284
CUST01026,2025-01-04,Tier 1,25-34,Google Search,,Hair Care,Sensitive,Yes,2025-09-30,1,train,2,759.58,379.79,0.41500000000000004,0.0,0,3.5,2,2025-07-27,65,1.0,1.0,10.1,0.0,2025-09-30,9,50,1,1,1,3,1,17,2025-09-30,new_launch,18,medium,Not enrolled,Sensitive,269
CUST01027,2025-05-05,Tier 3,25-34,Marketplace,,Skin Care,Normal,No,2025-09-30,0,train,4,4029.9500000000003,1007.4875000000001,0.175,0.0,0,3.5,3,2025-08-03,58,2.0,1.0,31.75,0.0,2025-09-30,11,40,4,2,2,0,0,12,2025-09-30,new_launch,0,medium,Not enrolled,Normal,148
CUST01028,2025-04-10,Tier 2,25-34,Organic,Silver,Fragrance,Oily,Yes,2025-09-30,1,test,1,2809.6,2809.6,0.26,0.0,0,4.0,1,2025-04-10,173,0.0,0.0,0.0,0.0,2025-09-30,6,20,3,0,1,0,0,45,2025-09-30,none,0,high,Silver,Oily,173
CUST01029,2024-06-30,Tier 1,35-44,Google Search,Gold,Skin Care,,Yes,2025-09-30,0,train,3,1246.4,415.4666666666667,0.36999999999999994,0.0,0,3.3333333333333335,3,2025-06-12,110,2.0,0.5,12.049999999999999,0.5,2025-09-30,3,18,0,1,0,1,0,12,2025-09-30,welcome_offer,40,high,Gold,Missing,457
CUST01030,2024-07-17,Tier 2,25-34,Google Search,Silver,Fragrance,,Yes,2025-09-30,0,validation,11,8329.47,757.2245454545454,0.2381818181818182,0.0,0,3.5454545454545454,6,2025-08-29,32,0.0,0.0,0.0,0.0,2025-09-30,10,45,1,2,0,8,2,0,2025-09-30,welcome_offer,18,low,Silver,Missing,440
CUST01031,2024-01-15,Tier 1,45+,Organic,Silver,Skin Care,Normal,Yes,2025-09-30,1,train,5,3089.5600000000004,617.912,0.406,0.0,0,4.0,3,2025-04-09,174,1.0,0.0,28.6,0.0,2025-09-30,4,16,1,1,1,4,0,48,2025-09-30,new_launch,40,high,Silver,Normal,624
CUST01032,2025-09-15,Tier 2,18-24,Instagram,Silver,Fragrance,Oily,Yes,2025-09-30,0,train,1,624.38,624.38,0.41,0.0,0,4.0,1,2025-09-19,11,0.0,0.0,0.0,0.0,2025-09-30,5,27,2,1,0,5,2,6,2025-09-30,none,40,low,Silver,Oily,15
CUST01033,2024-03-29,Tier 2,25-34,Instagram,,Makeup,Dry,Yes,2025-09-30,0,train,10,5486.38,548.638,0.37,0.2,2,3.6,4,2025-09-16,14,4.0,0.75,20.675,0.0,2025-09-30,4,15,2,0,0,2,1,0,2025-09-30,free_shipping,18,medium,Not enrolled,Dry,550
CUST01034,2024-01-11,Tier 1,18-24,Instagram,Silver,Skin Care,,Yes,2025-09-30,0,train,9,5240.5599999999995,582.2844444444444,0.2922222222222222,0.0,0,4.0,5,2025-06-22,100,0.0,0.0,0.0,0.0,2025-09-30,9,27,2,3,1,5,2,22,2025-09-30,none,12,high,Silver,Missing,628
CUST01035,2024-05-15,Tier 1,25-34,Google Search,,Baby Care,Combination,Yes,2025-09-30,0,train,7,3702.49,528.9271428571428,0.4271428571428571,0.14285714285714285,1,4.714285714285714,4,2025-09-25,5,1.0,1.0,7.1,0.0,2025-09-30,5,28,0,1,0,5,1,0,2025-09-30,none,18,low,Not enrolled,Combination,503
CUST01036,2024-10-29,Tier 2,25-34,Instagram,,Hair Care,,Yes,2025-09-30,1,validation,6,5297.63,882.9383333333334,0.17166666666666666,0.0,0,4.166666666666667,3,2025-05-12,141,0.0,0.0,0.0,0.0,2025-09-30,8,33,2,0,1,4,0,29,2025-09-30,welcome_offer,18,high,Not enrolled,Missing,336
CUST01037,2025-08-22,Tier 2,25-34,Instagram,Silver,Hair Care,,No,2025-09-30,0,train,1,681.83,681.83,0.37,0.0,0,5.0,1,2025-09-22,8,0.0,0.0,0.0,0.0,2025-09-30,6,26,1,1,1,0,0,0,2025-09-30,free_shipping,25,low,Silver,Missing,39
CUST01038,2024-10-02,Tier 2,18-24,Google Search,,Skin Care,Oily,Yes,2025-09-30,1,train,4,1834.46,458.615,0.2375,0.0,0,3.75,3,2025-08-09,52,1.0,1.0,34.0,1.0,2025-09-30,4,15,1,1,1,3,1,5,2025-09-30,bundle_discount,12,medium,Not enrolled,Oily,363
CUST01039,2024-11-26,Tier 1,25-34,Marketplace,,Makeup,,Yes,2025-09-30,0,test,3,1893.67,631.2233333333334,0.25666666666666665,0.3333333333333333,1,3.3333333333333335,2,2025-05-24,129,2.0,0.5,15.85,0.0,2025-09-30,12,54,1,1,1,5,1,26,2025-09-30,new_launch,12,high,Not enrolled,Missing,308
CUST01040,2024-12-10,Tier 1,25-34,Influencer,,Hair Care,Dry,No,2025-09-30,1,train,1,594.23,594.23,0.31,0.0,0,4.0,1,2025-05-23,130,1.0,0.0,9.7,0.0,2025-09-30,1,5,0,0,0,0,0,26,2025-09-30,bundle_discount,12,high,Not enrolled,Dry,294
CUST01041,2025-03-21,Tier 2,35-44,Google Search,Silver,Baby Care,Combination,Yes,2025-09-30,0,train,1,149.0,149.0,0.35,0.0,0,5.0,1,2025-04-19,164,0.0,0.0,0.0,0.0,2025-09-30,1,5,0,0,0,0,0,34,2025-09-30,new_launch,40,high,Silver,Combination,193
CUST01042,2025-06-03,Tier 2,18-24,Google Search,,Baby Care,Dry,Yes,2025-09-30,0,train,1,610.96,610.96,0.25,0.0,0,4.0,1,2025-09-30,0,0.0,0.0,0.0,0.0,2025-09-30,10,48,2,2,1,5,1,0,2025-09-30,welcome_offer,18,low,Not enrolled,Dry,119
CUST01043,2025-06-20,Tier 3,18-24,Marketplace,,Hair Care,Oily,No,2025-09-30,1,validation,1,464.25,464.25,0.62,0.0,0,5.0,1,2025-07-18,74,0.0,0.0,0.0,0.0,2025-09-30,1,3,0,0,0,0,0,8,2025-09-30,new_launch,40,high,Not enrolled,Oily,102
CUST01044,2025-04-14,Tier 2,25-34,Marketplace,,Skin Care,Sensitive,Yes,2025-09-30,0,test,1,2141.49,2141.49,0.22,0.0,0,3.0,1,2025-07-08,84,0.0,0.0,0.0,0.0,2025-09-30,2,5,1,0,1,2,0,21,2025-09-30,new_launch,0,high,Not enrolled,Sensitive,169
CUST01045,2024-09-07,Tier 2,18-24,Organic,,Skin Care,Oily,Yes,2025-09-30,0,train,2,1560.91,780.455,0.22,0.0,0,3.0,2,2025-05-10,143,0.0,0.0,0.0,0.0,2025-09-30,4,12,1,0,0,0,0,14,2025-09-30,none,18,high,Not enrolled,Oily,388
CUST01046,2025-01-20,Tier 2,35-44,Organic,,Skin Care,Dry,Yes,2025-09-30,1,train,1,1032.89,1032.89,0.1,0.0,0,4.0,1,2025-06-17,105,1.0,1.0,15.3,0.0,2025-09-30,1,3,0,0,0,4,0,9,2025-09-30,none,18,high,Not enrolled,Dry,253
CUST01047,2025-03-10,Tier 2,25-34,Google Search,Silver,Wellness,Oily,Yes,2025-09-30,1,train,1,389.07,389.07,0.22,0.0,0,5.0,1,2025-05-04,149,0.0,0.0,0.0,0.0,2025-09-30,2,6,0,0,0,0,0,26,2025-09-30,new_launch,25,high,Silver,Oily,204
CUST01048,2024-12-14,Tier 1,25-34,Marketplace,,Skin Care,Dry,Yes,2025-09-30,1,train,1,616.59,616.59,0.05,0.0,0,4.0,1,2025-05-25,128,1.0,1.0,33.0,0.0,2025-09-30,8,45,3,1,2,4,0,31,2025-09-30,free_shipping,40,high,Not enrolled,Dry,290
CUST01049,2024-12-13,Tier 1,25-34,Instagram,,Makeup,Combination,Yes,2025-09-30,1,train,1,345.2,345.2,0.11,0.0,0,5.0,1,2025-05-09,144,0.0,0.0,0.0,0.0,2025-09-30,6,36,2,2,1,3,1,25,2025-09-30,none,25,high,Not enrolled,Combination,291
CUST01050,2025-06-13,Tier 2,35-44,Instagram,Silver,Skin Care,Combination,No,2025-09-30,0,train,2,1629.56,814.78,0.095,0.0,0,2.5,2,2025-09-25,5,0.0,0.0,0.0,0.0,2025-09-30,8,44,1,1,0,0,0,0,2025-09-30,free_shipping,0,low,Silver,Combination,109
CUST01051,2025-01-28,Tier 1,35-44,Marketplace,Silver,Hair Care,Oily,Yes,2025-09-30,1,train,2,1390.63,695.315,0.38,0.0,0,4.5,2,2025-06-19,103,1.0,1.0,17.9,0.0,2025-09-30,7,22,1,1,0,7,3,26,2025-09-30,free_shipping,40,high,Silver,Oily,245
CUST01052,2025-04-06,Tier 3,25-34,Marketplace,Gold,Wellness,Oily,No,2025-09-30,1,train,1,763.75,763.75,0.05,0.0,0,5.0,1,2025-04-10,173,0.0,0.0,0.0,0.0,2025-09-30,7,39,3,0,2,0,0,42,2025-09-30,bundle_discount,0,high,Gold,Oily,177
CUST01053,2024-03-22,Tier 1,18-24,Influencer,Silver,Skin Care,Normal,No,2025-09-30,1,validation,2,2622.57,1311.285,0.205,0.0,0,5.0,1,2025-05-07,146,1.0,0.0,5.4,0.0,2025-09-30,0,0,0,0,0,0,0,32,2025-09-30,free_shipping,18,high,Silver,Normal,557
CUST01054,2024-05-04,Tier 2,35-44,Instagram,Silver,Hair Care,Combination,Yes,2025-09-30,1,test,5,2628.9300000000003,525.7860000000001,0.378,0.0,0,2.4,3,2025-04-07,176,2.0,1.0,29.450000000000003,0.0,2025-09-30,1,4,0,0,0,3,0,41,2025-09-30,none,0,high,Silver,Combination,514
CUST01055,2024-07-02,Tier 1,25-34,Referral,,Skin Care,Oily,Yes,2025-09-30,1,test,4,4625.5599999999995,1156.3899999999999,0.17500000000000002,0.25,1,3.0,4,2025-03-08,206,1.0,1.0,49.7,0.0,2025-09-30,12,54,2,0,1,9,3,37,2025-09-30,bundle_discount,18,high,Not enrolled,Oily,455
CUST01056,2024-03-27,Tier 1,25-34,Instagram,,Fragrance,Sensitive,No,2025-09-30,0,train,6,4860.58,810.0966666666667,0.20833333333333334,0.3333333333333333,2,3.1666666666666665,5,2025-07-28,64,2.0,1.0,12.65,0.0,2025-09-30,3,9,1,0,1,0,0,3,2025-09-30,free_shipping,25,medium,Not enrolled,Sensitive,552
CUST01057,2025-06-20,Tier 1,25-34,Google Search,,Baby Care,,Yes,2025-09-30,0,train,1,916.36,916.36,0.18,0.0,0,4.0,1,2025-09-28,2,1.0,1.0,15.2,0.0,2025-09-30,3,14,1,1,0,6,2,10,2025-09-30,none,0,medium,Not enrolled,Missing,102
CUST01058,2024-03-21,Tier 2,25-34,Google Search,,Skin Care,,Yes,2025-09-30,1,train,3,1535.77,511.92333333333335,0.23666666666666666,0.0,0,4.333333333333333,2,2025-06-12,110,2.0,0.5,20.65,0.5,2025-09-30,1,4,0,0,0,2,1,25,2025-09-30,welcome_offer,0,high,Not enrolled,Missing,558
CUST01059,2025-03-19,Tier 3,45+,Referral,Platinum,Baby Care,Normal,No,2025-09-30,1,train,1,601.72,601.72,0.31,0.0,0,4.0,1,2025-05-07,146,1.0,1.0,27.3,0.0,2025-09-30,5,13,1,0,1,0,0,30,2025-09-30,welcome_offer,0,high,Platinum,Normal,195
CUST01060,2025-04-29,Tier 3,18-24,Google Search,Silver,Skin Care,Normal,Yes,2025-09-30,0,train,2,1762.54,881.27,0.265,0.0,0,3.0,2,2025-08-09,52,1.0,0.0,26.3,0.0,2025-09-30,2,7,0,0,0,1,0,10,2025-09-30,new_launch,18,medium,Silver,Normal,154
CUST01061,2024-10-06,Tier 1,18-24,Organic,Silver,Skin Care,Combination,Yes,2025-09-30,0,train,3,1789.86,596.62,0.43,0.0,0,3.6666666666666665,3,2025-09-28,2,0.0,0.0,0.0,0.0,2025-09-30,11,40,5,2,3,3,1,0,2025-09-30,bundle_discount,25,low,Silver,Combination,359
CUST01062,2024-01-19,Tier 1,35-44,Marketplace,Silver,Baby Care,Combination,Yes,2025-09-30,1,train,5,2991.27,598.254,0.194,0.0,0,4.4,4,2024-12-10,294,2.0,1.0,31.7,0.5,2025-09-30,1,4,1,0,0,7,2,50,2025-09-30,new_launch,18,high,Silver,Combination,620
CUST01063,2025-07-25,Tier 1,18-24,Google Search,,Hair Care,,Yes,2025-09-30,0,train,1,259.22,259.22,0.5,1.0,1,1.0,1,2025-09-10,20,1.0,1.0,21.4,1.0,2025-09-30,2,11,1,0,1,2,1,4,2025-09-30,welcome_offer,25,medium,Not enrolled,Missing,67
CUST01064,2025-02-16,Tier 3,18-24,Influencer,Silver,Baby Care,Sensitive,Yes,2025-09-30,0,train,2,898.3599999999999,449.17999999999995,0.155,0.0,0,5.0,2,2025-09-24,6,0.0,0.0,0.0,0.0,2025-09-30,9,24,5,0,3,1,0,14,2025-09-30,new_launch,25,low,Silver,Sensitive,226
CUST01065,2024-11-18,Tier 2,25-34,Instagram,Silver,Baby Care,Normal,Yes,2025-09-30,0,train,2,1035.32,517.66,0.375,0.0,0,2.5,2,2025-09-27,3,1.0,1.0,16.1,0.0,2025-09-30,4,12,2,0,1,2,0,3,2025-09-30,new_launch,0,low,Silver,Normal,316
CUST01066,2025-07-23,Tier 3,35-44,Google Search,,Hair Care,Oily,Yes,2025-09-30,0,test,1,816.92,816.92,0.23,0.0,0,2.0,1,2025-09-19,11,0.0,0.0,0.0,0.0,2025-09-30,2,11,1,0,1,5,2,3,2025-09-30,none,0,low,Not enrolled,Oily,69
CUST01067,2024-07-01,Tier 2,35-44,Influencer,Platinum,Baby Care,Sensitive,No,2025-09-30,0,train,2,1043.57,521.785,0.28,0.0,0,3.0,2,2025-09-05,25,1.0,1.0,25.5,1.0,2025-09-30,3,10,1,1,1,0,0,6,2025-09-30,none,12,low,Platinum,Sensitive,456
CUST01068,2025-01-06,Tier 2,25-34,Marketplace,Silver,Baby Care,Normal,Yes,2025-09-30,1,train,5,3945.95,789.1899999999999,0.292,0.0,0,3.6,3,2025-05-23,130,0.0,0.0,0.0,0.0,2025-09-30,2,11,1,0,1,1,0,16,2025-09-30,new_launch,25,high,Silver,Normal,267
CUST01069,2025-04-20,Tier 3,25-34,Instagram,Gold,Hair Care,Oily,Yes,2025-09-30,0,train,1,1446.51,1446.51,0.26,0.0,0,4.0,1,2025-08-06,55,0.0,0.0,0.0,0.0,2025-09-30,3,14,1,1,1,3,1,13,2025-09-30,none,12,medium,Gold,Oily,163
CUST01070,2024-04-10,Tier 2,25-34,Influencer,,Baby Care,Normal,Yes,2025-09-30,0,test,8,5227.41,653.42625,0.26625,0.0,0,4.0,4,2025-09-19,11,2.0,1.0,18.65,0.0,2025-09-30,1,5,0,0,0,4,1,4,2025-09-30,welcome_offer,25,high,Not enrolled,Normal,538
CUST01071,2025-08-07,Tier 3,35-44,Google Search,,Baby Care,Combination,Yes,2025-09-30,0,train,1,690.61,690.61,0.17,0.0,0,2.0,1,2025-09-16,14,0.0,0.0,0.0,0.0,2025-09-30,7,33,2,2,1,5,1,3,2025-09-30,welcome_offer,18,low,Not enrolled,Combination,54
CUST01072,2025-02-02,Tier 3,25-34,Organic,,Hair Care,Dry,Yes,2025-09-30,1,train,1,377.27,377.27,0.3,1.0,1,4.0,1,2025-03-31,183,1.0,1.0,41.1,0.0,2025-09-30,8,23,1,2,0,6,3,40,2025-09-30,none,25,high,Not enrolled,Dry,240
CUST01073,2024-10-27,Tier 1,18-24,Referral,,Makeup,Combination,No,2025-09-30,1,train,3,4033.7000000000003,1344.5666666666668,0.14333333333333334,0.3333333333333333,1,3.6666666666666665,2,2025-07-12,80,2.0,0.5,22.1,0.0,2025-09-30,5,17,1,1,1,0,0,29,2025-09-30,bundle_discount,18,high,Not enrolled,Combination,338
CUST01074,2024-04-23,Tier 3,35-44,Organic,Gold,Skin Care,,No,2025-09-30,1,train,3,1784.42,594.8066666666667,0.24,0.0,0,3.0,2,2025-06-08,114,0.0,0.0,0.0,0.0,2025-09-30,12,61,4,3,3,0,0,18,2025-09-30,new_launch,0,high,Gold,Missing,525
CUST01075,2025-06-16,Tier 3,45+,Instagram,,Skin Care,,Yes,2025-09-30,1,validation,2,1464.29,732.145,0.065,1.0,2,4.5,2,2025-09-04,26,2.0,0.5,24.6,0.5,2025-09-30,1,5,0,0,0,4,0,0,2025-09-30,welcome_offer,12,medium,Not enrolled,Missing,106
CUST01076,2024-01-25,Tier 3,25-34,Instagram,Silver,Fragrance,,No,2025-09-30,0,train,6,2467.42,411.2366666666667,0.33166666666666667,0.0,0,3.6666666666666665,5,2025-07-09,83,1.0,1.0,25.5,1.0,2025-09-30,2,9,1,0,1,0,0,6,2025-09-30,free_shipping,40,high,Silver,Missing,614
CUST01077,2025-03-26,Tier 1,25-34,Instagram,,Fragrance,Oily,No,2025-09-30,1,validation,1,1080.77,1080.77,0.45,0.0,0,5.0,1,2025-07-24,68,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,0,0,22,2025-09-30,free_shipping,40,high,Not enrolled,Oily,188
CUST01078,2024-09-05,Tier 1,35-44,Instagram,Silver,Skin Care,,Yes,2025-09-30,1,train,2,777.22,388.61,0.24,0.0,0,3.0,1,2025-04-27,156,1.0,0.0,13.4,0.0,2025-09-30,2,6,0,0,0,4,1,39,2025-09-30,bundle_discount,18,high,Silver,Missing,390
CUST01079,2025-03-31,Tier 2,25-34,Google Search,,Skin Care,Dry,Yes,2025-09-30,1,test,1,1832.92,1832.92,0.1,0.0,0,4.0,1,2025-04-06,177,0.0,0.0,0.0,0.0,2025-09-30,5,20,1,1,0,2,0,33,2025-09-30,none,12,high,Not enrolled,Dry,183
CUST01080,2025-01-06,Tier 1,35-44,Marketplace,,Hair Care,,Yes,2025-09-30,1,validation,3,1250.62,416.8733333333333,0.37000000000000005,0.3333333333333333,1,3.3333333333333335,2,2025-06-05,117,2.0,1.0,37.05,0.0,2025-09-30,0,0,0,0,0,4,1,16,2025-09-30,welcome_offer,18,high,Not enrolled,Missing,267
CUST01081,2024-05-30,Tier 3,25-34,Google Search,,Fragrance,Normal,Yes,2025-09-30,0,train,4,4027.1899999999996,1006.7974999999999,0.24,0.25,1,4.25,3,2025-09-11,19,1.0,1.0,27.9,1.0,2025-09-30,0,0,0,0,0,2,1,19,2025-09-30,welcome_offer,0,low,Not enrolled,Normal,488
CUST01082,2025-06-13,Tier 2,25-34,Instagram,,Skin Care,Normal,Yes,2025-09-30,1,train,1,1181.66,1181.66,0.34,0.0,0,5.0,1,2025-08-26,35,0.0,0.0,0.0,0.0,2025-09-30,4,15,1,0,0,1,0,0,2025-09-30,none,0,low,Not enrolled,Normal,109
CUST01083,2024-06-22,Tier 2,35-44,Referral,,Makeup,Oily,Yes,2025-09-30,1,train,2,767.05,383.525,0.35,0.0,0,3.0,2,2025-02-06,236,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,4,2,49,2025-09-30,free_shipping,12,high,Not enrolled,Oily,465
CUST01084,2024-05-02,Tier 1,25-34,Referral,Gold,Wellness,,No,2025-09-30,0,train,8,4552.1900000000005,569.0237500000001,0.2525,0.0,0,4.125,5,2025-07-16,76,1.0,1.0,35.4,0.0,2025-09-30,3,14,1,1,1,0,0,25,2025-09-30,free_shipping,0,high,Gold,Missing,516
CUST01085,2024-07-26,Tier 1,25-34,Marketplace,Gold,Hair Care,Sensitive,Yes,2025-09-30,1,test,1,1786.06,1786.06,0.35,0.0,0,5.0,1,2024-10-07,358,0.0,0.0,0.0,0.0,2025-09-30,1,5,1,0,1,3,1,60,2025-09-30,new_launch,40,high,Gold,Sensitive,431
CUST01086,2024-02-27,Tier 2,25-34,Google Search,Silver,Skin Care,,No,2025-09-30,0,train,5,3512.67,702.534,0.354,0.2,1,3.6,4,2025-07-21,71,3.0,1.0,33.53333333333333,0.3333333333333333,2025-09-30,8,22,2,2,1,0,0,0,2025-09-30,free_shipping,18,medium,Silver,Missing,581
CUST01087,2025-09-15,Tier 1,25-34,Marketplace,Silver,Wellness,Dry,Yes,2025-09-30,1,train,1,839.43,839.43,0.3,1.0,1,3.0,1,2025-09-28,2,1.0,1.0,46.6,0.0,2025-09-30,2,6,0,0,0,4,1,0,2025-09-30,bundle_discount,18,medium,Silver,Dry,15
CUST01088,2025-08-18,Tier 1,25-34,Organic,,Makeup,Oily,Yes,2025-09-30,0,train,1,361.44,361.44,0.42,0.0,0,4.0,1,2025-09-30,0,0.0,0.0,0.0,0.0,2025-09-30,8,43,4,0,1,6,1,0,2025-09-30,welcome_offer,12,low,Not enrolled,Oily,43
CUST01089,2025-07-09,Tier 2,25-34,Google Search,,Hair Care,Oily,Yes,2025-09-30,1,train,1,337.51,337.51,0.43,0.0,0,4.0,1,2025-09-05,25,0.0,0.0,0.0,0.0,2025-09-30,2,7,0,0,0,0,0,11,2025-09-30,none,0,low,Not enrolled,Oily,83
CUST01090,2025-04-12,Tier 1,45+,Google Search,,Baby Care,Sensitive,Yes,2025-09-30,1,validation,2,1200.77,600.385,0.21000000000000002,0.0,0,2.5,2,2025-05-09,144,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,0,0,35,2025-09-30,new_launch,25,high,Not enrolled,Sensitive,171
CUST01091,2025-06-28,Tier 1,25-34,Referral,,Hair Care,Dry,Yes,2025-09-30,1,train,1,505.4,505.4,0.29,0.0,0,2.0,1,2025-07-05,87,1.0,1.0,33.8,0.0,2025-09-30,7,35,2,1,0,2,0,8,2025-09-30,welcome_offer,0,high,Not enrolled,Dry,94
CUST01092,2024-06-16,Tier 2,18-24,Marketplace,,Fragrance,Sensitive,Yes,2025-09-30,1,train,9,7556.9,839.6555555555556,0.2833333333333333,0.0,0,3.6666666666666665,3,2025-03-18,196,2.0,1.0,30.700000000000003,0.5,2025-09-30,2,11,1,0,1,1,0,15,2025-09-30,new_launch,12,high,Not enrolled,Sensitive,471
CUST01093,2024-08-25,Tier 2,18-24,Google Search,,Skin Care,Sensitive,No,2025-09-30,0,train,3,1477.44,492.48,0.33666666666666667,0.0,0,4.666666666666667,2,2024-12-19,285,1.0,1.0,24.1,0.0,2025-09-30,5,17,2,1,1,0,0,60,2025-09-30,bundle_discount,0,high,Not enrolled,Sensitive,401
CUST01094,2024-07-15,Tier 3,35-44,Organic,Silver,Skin Care,Normal,No,2025-09-30,0,train,6,4050.79,675.1316666666667,0.235,0.0,0,2.8333333333333335,3,2025-07-20,72,3.0,0.6666666666666666,26.96666666666667,0.0,2025-09-30,1,6,1,0,1,0,0,15,2025-09-30,none,40,medium,Silver,Normal,442
CUST01095,2024-10-02,Tier 1,25-34,Influencer,Gold,Hair Care,Sensitive,Yes,2025-09-30,0,train,2,1152.1100000000001,576.0550000000001,0.325,0.0,0,4.5,2,2025-08-20,41,0.0,0.0,0.0,0.0,2025-09-30,2,8,0,0,0,2,1,16,2025-09-30,none,40,medium,Gold,Sensitive,363
